#               x              rho              vx               vy               vx               pre               Bx              By                Bz
   0.34614310E+00   0.12051770E+00  -0.13241490E+00  -0.91890130E-01   0.00000000E+00   0.94095330E-01   0.94547390E+00  -0.94547390E+00   0.00000000E+00
   0.34624350E+00   0.12054030E+00  -0.13174120E+00  -0.91409610E-01   0.00000000E+00   0.94124730E-01   0.94575140E+00  -0.94575140E+00   0.00000000E+00
   0.34634380E+00   0.12056290E+00  -0.13106740E+00  -0.90929180E-01   0.00000000E+00   0.94154140E-01   0.94602900E+00  -0.94602900E+00   0.00000000E+00
   0.34644410E+00   0.12058550E+00  -0.13039350E+00  -0.90448850E-01   0.00000000E+00   0.94183560E-01   0.94630660E+00  -0.94630660E+00   0.00000000E+00
   0.34654440E+00   0.12060810E+00  -0.12971960E+00  -0.89968600E-01   0.00000000E+00   0.94212990E-01   0.94658420E+00  -0.94658420E+00   0.00000000E+00
   0.34664440E+00   0.12063060E+00  -0.12904840E+00  -0.89490410E-01   0.00000000E+00   0.94242310E-01   0.94686070E+00  -0.94686070E+00   0.00000000E+00
   0.34674470E+00   0.12065320E+00  -0.12837430E+00  -0.89010350E-01   0.00000000E+00   0.94271760E-01   0.94713840E+00  -0.94713840E+00   0.00000000E+00
   0.34684470E+00   0.12067580E+00  -0.12770300E+00  -0.88532340E-01   0.00000000E+00   0.94301100E-01   0.94741490E+00  -0.94741490E+00   0.00000000E+00
   0.34694470E+00   0.12069830E+00  -0.12703160E+00  -0.88054430E-01   0.00000000E+00   0.94330450E-01   0.94769150E+00  -0.94769150E+00   0.00000000E+00
   0.34704500E+00   0.12072090E+00  -0.12635730E+00  -0.87574650E-01   0.00000000E+00   0.94359930E-01   0.94796920E+00  -0.94796920E+00   0.00000000E+00
   0.34714500E+00   0.12074350E+00  -0.12568580E+00  -0.87096920E-01   0.00000000E+00   0.94389290E-01   0.94824580E+00  -0.94824580E+00   0.00000000E+00
   0.34724500E+00   0.12076600E+00  -0.12501420E+00  -0.86619280E-01   0.00000000E+00   0.94418670E-01   0.94852250E+00  -0.94852250E+00   0.00000000E+00
   0.34734500E+00   0.12078860E+00  -0.12434250E+00  -0.86141740E-01   0.00000000E+00   0.94448050E-01   0.94879910E+00  -0.94879910E+00   0.00000000E+00
   0.34744500E+00   0.12081110E+00  -0.12367080E+00  -0.85664280E-01   0.00000000E+00   0.94477440E-01   0.94907580E+00  -0.94907580E+00   0.00000000E+00
   0.34754500E+00   0.12083370E+00  -0.12299900E+00  -0.85186920E-01   0.00000000E+00   0.94506850E-01   0.94935250E+00  -0.94935250E+00   0.00000000E+00
   0.34764510E+00   0.12085620E+00  -0.12232720E+00  -0.84709650E-01   0.00000000E+00   0.94536260E-01   0.94962930E+00  -0.94962930E+00   0.00000000E+00
   0.34774510E+00   0.12087880E+00  -0.12165530E+00  -0.84232480E-01   0.00000000E+00   0.94565680E-01   0.94990600E+00  -0.94990600E+00   0.00000000E+00
   0.34784510E+00   0.12090140E+00  -0.12098330E+00  -0.83755400E-01   0.00000000E+00   0.94595110E-01   0.95018280E+00  -0.95018280E+00   0.00000000E+00
   0.34794520E+00   0.12092390E+00  -0.12031130E+00  -0.83278400E-01   0.00000000E+00   0.94624550E-01   0.95045960E+00  -0.95045960E+00   0.00000000E+00
   0.34804530E+00   0.12094650E+00  -0.11963920E+00  -0.82801510E-01   0.00000000E+00   0.94653990E-01   0.95073650E+00  -0.95073650E+00   0.00000000E+00
   0.34814530E+00   0.12096910E+00  -0.11896700E+00  -0.82324700E-01   0.00000000E+00   0.94683450E-01   0.95101330E+00  -0.95101330E+00   0.00000000E+00
   0.34824540E+00   0.12099170E+00  -0.11829480E+00  -0.81847980E-01   0.00000000E+00   0.94712920E-01   0.95129020E+00  -0.95129020E+00   0.00000000E+00
   0.34834550E+00   0.12101430E+00  -0.11762250E+00  -0.81371360E-01   0.00000000E+00   0.94742390E-01   0.95156710E+00  -0.95156710E+00   0.00000000E+00
   0.34844560E+00   0.12103690E+00  -0.11695020E+00  -0.80894830E-01   0.00000000E+00   0.94771880E-01   0.95184400E+00  -0.95184400E+00   0.00000000E+00
   0.34854570E+00   0.12105950E+00  -0.11627780E+00  -0.80418390E-01   0.00000000E+00   0.94801370E-01   0.95212100E+00  -0.95212100E+00   0.00000000E+00
   0.34864580E+00   0.12108210E+00  -0.11560530E+00  -0.79942050E-01   0.00000000E+00   0.94830870E-01   0.95239790E+00  -0.95239790E+00   0.00000000E+00
   0.34874600E+00   0.12110470E+00  -0.11493280E+00  -0.79465790E-01   0.00000000E+00   0.94860390E-01   0.95267490E+00  -0.95267490E+00   0.00000000E+00
   0.34884610E+00   0.12112730E+00  -0.11426020E+00  -0.78989630E-01   0.00000000E+00   0.94889910E-01   0.95295190E+00  -0.95295190E+00   0.00000000E+00
   0.34894630E+00   0.12114990E+00  -0.11358760E+00  -0.78513560E-01   0.00000000E+00   0.94919440E-01   0.95322900E+00  -0.95322900E+00   0.00000000E+00
   0.34904640E+00   0.12117250E+00  -0.11291490E+00  -0.78037580E-01   0.00000000E+00   0.94948980E-01   0.95350600E+00  -0.95350600E+00   0.00000000E+00
   0.34914660E+00   0.12119520E+00  -0.11224210E+00  -0.77561690E-01   0.00000000E+00   0.94978530E-01   0.95378310E+00  -0.95378310E+00   0.00000000E+00
   0.34924670E+00   0.12121780E+00  -0.11156930E+00  -0.77085900E-01   0.00000000E+00   0.95008090E-01   0.95406020E+00  -0.95406020E+00   0.00000000E+00
   0.34934690E+00   0.12124040E+00  -0.11089640E+00  -0.76610190E-01   0.00000000E+00   0.95037650E-01   0.95433740E+00  -0.95433740E+00   0.00000000E+00
   0.34944710E+00   0.12126310E+00  -0.11022340E+00  -0.76134580E-01   0.00000000E+00   0.95067230E-01   0.95461450E+00  -0.95461450E+00   0.00000000E+00
   0.34954730E+00   0.12128570E+00  -0.10955040E+00  -0.75659060E-01   0.00000000E+00   0.95096820E-01   0.95489170E+00  -0.95489170E+00   0.00000000E+00
   0.34964750E+00   0.12130830E+00  -0.10887730E+00  -0.75183630E-01   0.00000000E+00   0.95126410E-01   0.95516890E+00  -0.95516890E+00   0.00000000E+00
   0.34974770E+00   0.12133100E+00  -0.10820420E+00  -0.74708300E-01   0.00000000E+00   0.95156010E-01   0.95544610E+00  -0.95544610E+00   0.00000000E+00
   0.34984800E+00   0.12135370E+00  -0.10753100E+00  -0.74233050E-01   0.00000000E+00   0.95185630E-01   0.95572340E+00  -0.95572340E+00   0.00000000E+00
   0.34994820E+00   0.12137630E+00  -0.10685770E+00  -0.73757900E-01   0.00000000E+00   0.95215250E-01   0.95600070E+00  -0.95600070E+00   0.00000000E+00
   0.35004850E+00   0.12139900E+00  -0.10618440E+00  -0.73282830E-01   0.00000000E+00   0.95244880E-01   0.95627800E+00  -0.95627800E+00   0.00000000E+00
   0.35014870E+00   0.12142160E+00  -0.10551100E+00  -0.72807860E-01   0.00000000E+00   0.95274520E-01   0.95655530E+00  -0.95655530E+00   0.00000000E+00
   0.35024900E+00   0.12144430E+00  -0.10483760E+00  -0.72332980E-01   0.00000000E+00   0.95304170E-01   0.95683270E+00  -0.95683270E+00   0.00000000E+00
   0.35034920E+00   0.12146700E+00  -0.10416410E+00  -0.71858190E-01   0.00000000E+00   0.95333830E-01   0.95711000E+00  -0.95711000E+00   0.00000000E+00
   0.35044950E+00   0.12148970E+00  -0.10349050E+00  -0.71383490E-01   0.00000000E+00   0.95363500E-01   0.95738740E+00  -0.95738740E+00   0.00000000E+00
   0.35054980E+00   0.12151230E+00  -0.10281690E+00  -0.70908890E-01   0.00000000E+00   0.95393180E-01   0.95766480E+00  -0.95766480E+00   0.00000000E+00
   0.35065010E+00   0.12153500E+00  -0.10214320E+00  -0.70434370E-01   0.00000000E+00   0.95422870E-01   0.95794230E+00  -0.95794230E+00   0.00000000E+00
   0.35075040E+00   0.12155770E+00  -0.10146940E+00  -0.69959950E-01   0.00000000E+00   0.95452560E-01   0.95821970E+00  -0.95821970E+00   0.00000000E+00
   0.35085070E+00   0.12158040E+00  -0.10079560E+00  -0.69485610E-01   0.00000000E+00   0.95482270E-01   0.95849720E+00  -0.95849720E+00   0.00000000E+00
   0.35095070E+00   0.12160300E+00  -0.10012450E+00  -0.69013310E-01   0.00000000E+00   0.95511860E-01   0.95877360E+00  -0.95877360E+00   0.00000000E+00
   0.35105100E+00   0.12162570E+00  -0.99450570E-01  -0.68539150E-01   0.00000000E+00   0.95541590E-01   0.95905120E+00  -0.95905120E+00   0.00000000E+00
   0.35115130E+00   0.12164840E+00  -0.98776570E-01  -0.68065090E-01   0.00000000E+00   0.95571320E-01   0.95932870E+00  -0.95932870E+00   0.00000000E+00
   0.35125130E+00   0.12167110E+00  -0.98105260E-01  -0.67593060E-01   0.00000000E+00   0.95600940E-01   0.95960520E+00  -0.95960520E+00   0.00000000E+00
   0.35135160E+00   0.12169380E+00  -0.97431140E-01  -0.67119180E-01   0.00000000E+00   0.95630690E-01   0.95988280E+00  -0.95988280E+00   0.00000000E+00
   0.35145160E+00   0.12171640E+00  -0.96759710E-01  -0.66647320E-01   0.00000000E+00   0.95660330E-01   0.96015930E+00  -0.96015930E+00   0.00000000E+00
   0.35155160E+00   0.12173900E+00  -0.96088220E-01  -0.66175550E-01   0.00000000E+00   0.95689980E-01   0.96043580E+00  -0.96043580E+00   0.00000000E+00
   0.35165160E+00   0.12176170E+00  -0.95416670E-01  -0.65703880E-01   0.00000000E+00   0.95719640E-01   0.96071240E+00  -0.96071240E+00   0.00000000E+00
   0.35175200E+00   0.12178440E+00  -0.94742300E-01  -0.65230360E-01   0.00000000E+00   0.95749430E-01   0.96099010E+00  -0.96099010E+00   0.00000000E+00
   0.35185200E+00   0.12180710E+00  -0.94070630E-01  -0.64758860E-01   0.00000000E+00   0.95779110E-01   0.96126670E+00  -0.96126670E+00   0.00000000E+00
   0.35195200E+00   0.12182970E+00  -0.93398890E-01  -0.64287460E-01   0.00000000E+00   0.95808790E-01   0.96154330E+00  -0.96154330E+00   0.00000000E+00
   0.35205200E+00   0.12185240E+00  -0.92727100E-01  -0.63816140E-01   0.00000000E+00   0.95838490E-01   0.96181990E+00  -0.96181990E+00   0.00000000E+00
   0.35215200E+00   0.12187500E+00  -0.92055240E-01  -0.63344910E-01   0.00000000E+00   0.95868190E-01   0.96209660E+00  -0.96209660E+00   0.00000000E+00
   0.35225200E+00   0.12189770E+00  -0.91383320E-01  -0.62873780E-01   0.00000000E+00   0.95897900E-01   0.96237330E+00  -0.96237330E+00   0.00000000E+00
   0.35235210E+00   0.12192040E+00  -0.90711340E-01  -0.62402730E-01   0.00000000E+00   0.95927630E-01   0.96265000E+00  -0.96265000E+00   0.00000000E+00
   0.35245210E+00   0.12194300E+00  -0.90039300E-01  -0.61931770E-01   0.00000000E+00   0.95957360E-01   0.96292680E+00  -0.96292680E+00   0.00000000E+00
   0.35255220E+00   0.12196570E+00  -0.89367200E-01  -0.61460900E-01   0.00000000E+00   0.95987100E-01   0.96320350E+00  -0.96320350E+00   0.00000000E+00
   0.35265230E+00   0.12198840E+00  -0.88695040E-01  -0.60990120E-01   0.00000000E+00   0.96016850E-01   0.96348030E+00  -0.96348030E+00   0.00000000E+00
   0.35275230E+00   0.12201110E+00  -0.88022810E-01  -0.60519430E-01   0.00000000E+00   0.96046610E-01   0.96375710E+00  -0.96375710E+00   0.00000000E+00
   0.35285240E+00   0.12203380E+00  -0.87350530E-01  -0.60048830E-01   0.00000000E+00   0.96076380E-01   0.96403400E+00  -0.96403400E+00   0.00000000E+00
   0.35295250E+00   0.12205650E+00  -0.86678180E-01  -0.59578320E-01   0.00000000E+00   0.96106150E-01   0.96431080E+00  -0.96431080E+00   0.00000000E+00
   0.35305260E+00   0.12207910E+00  -0.86005770E-01  -0.59107900E-01   0.00000000E+00   0.96135940E-01   0.96458770E+00  -0.96458770E+00   0.00000000E+00
   0.35315270E+00   0.12210180E+00  -0.85333310E-01  -0.58637570E-01   0.00000000E+00   0.96165740E-01   0.96486460E+00  -0.96486460E+00   0.00000000E+00
   0.35325290E+00   0.12212460E+00  -0.84660780E-01  -0.58167330E-01   0.00000000E+00   0.96195540E-01   0.96514160E+00  -0.96514160E+00   0.00000000E+00
   0.35335300E+00   0.12214730E+00  -0.83988190E-01  -0.57697170E-01   0.00000000E+00   0.96225360E-01   0.96541850E+00  -0.96541850E+00   0.00000000E+00
   0.35345310E+00   0.12217000E+00  -0.83315540E-01  -0.57227110E-01   0.00000000E+00   0.96255180E-01   0.96569550E+00  -0.96569550E+00   0.00000000E+00
   0.35355330E+00   0.12219270E+00  -0.82642820E-01  -0.56757130E-01   0.00000000E+00   0.96285020E-01   0.96597250E+00  -0.96597250E+00   0.00000000E+00
   0.35365350E+00   0.12221540E+00  -0.81970050E-01  -0.56287250E-01   0.00000000E+00   0.96314860E-01   0.96624950E+00  -0.96624950E+00   0.00000000E+00
   0.35375360E+00   0.12223810E+00  -0.81297210E-01  -0.55817450E-01   0.00000000E+00   0.96344710E-01   0.96652660E+00  -0.96652660E+00   0.00000000E+00
   0.35385380E+00   0.12226090E+00  -0.80624320E-01  -0.55347740E-01   0.00000000E+00   0.96374570E-01   0.96680370E+00  -0.96680370E+00   0.00000000E+00
   0.35395400E+00   0.12228360E+00  -0.79951360E-01  -0.54878120E-01   0.00000000E+00   0.96404440E-01   0.96708080E+00  -0.96708080E+00   0.00000000E+00
   0.35405420E+00   0.12230630E+00  -0.79278340E-01  -0.54408590E-01   0.00000000E+00   0.96434320E-01   0.96735790E+00  -0.96735790E+00   0.00000000E+00
   0.35415440E+00   0.12232910E+00  -0.78605260E-01  -0.53939150E-01   0.00000000E+00   0.96464210E-01   0.96763500E+00  -0.96763500E+00   0.00000000E+00
   0.35425460E+00   0.12235180E+00  -0.77932120E-01  -0.53469790E-01   0.00000000E+00   0.96494110E-01   0.96791220E+00  -0.96791220E+00   0.00000000E+00
   0.35435480E+00   0.12237460E+00  -0.77258920E-01  -0.53000530E-01   0.00000000E+00   0.96524010E-01   0.96818940E+00  -0.96818940E+00   0.00000000E+00
   0.35445510E+00   0.12239730E+00  -0.76585660E-01  -0.52531350E-01   0.00000000E+00   0.96553930E-01   0.96846660E+00  -0.96846660E+00   0.00000000E+00
   0.35455530E+00   0.12242010E+00  -0.75912330E-01  -0.52062270E-01   0.00000000E+00   0.96583860E-01   0.96874390E+00  -0.96874390E+00   0.00000000E+00
   0.35465560E+00   0.12244290E+00  -0.75238950E-01  -0.51593270E-01   0.00000000E+00   0.96613790E-01   0.96902120E+00  -0.96902120E+00   0.00000000E+00
   0.35475580E+00   0.12246560E+00  -0.74565500E-01  -0.51124360E-01   0.00000000E+00   0.96643740E-01   0.96929850E+00  -0.96929850E+00   0.00000000E+00
   0.35485610E+00   0.12248840E+00  -0.73891990E-01  -0.50655530E-01   0.00000000E+00   0.96673690E-01   0.96957580E+00  -0.96957580E+00   0.00000000E+00
   0.35495640E+00   0.12251120E+00  -0.73218420E-01  -0.50186800E-01   0.00000000E+00   0.96703650E-01   0.96985310E+00  -0.96985310E+00   0.00000000E+00
   0.35505660E+00   0.12253400E+00  -0.72544790E-01  -0.49718160E-01   0.00000000E+00   0.96733630E-01   0.97013050E+00  -0.97013050E+00   0.00000000E+00
   0.35515690E+00   0.12255680E+00  -0.71871100E-01  -0.49249600E-01   0.00000000E+00   0.96763610E-01   0.97040790E+00  -0.97040790E+00   0.00000000E+00
   0.35525720E+00   0.12257950E+00  -0.71197350E-01  -0.48781130E-01   0.00000000E+00   0.96793600E-01   0.97068530E+00  -0.97068530E+00   0.00000000E+00
   0.35535760E+00   0.12260230E+00  -0.70523530E-01  -0.48312750E-01   0.00000000E+00   0.96823600E-01   0.97096280E+00  -0.97096280E+00   0.00000000E+00
   0.35545790E+00   0.12262510E+00  -0.69849660E-01  -0.47844460E-01   0.00000000E+00   0.96853610E-01   0.97124020E+00  -0.97124020E+00   0.00000000E+00
   0.35555820E+00   0.12264790E+00  -0.69175720E-01  -0.47376260E-01   0.00000000E+00   0.96883630E-01   0.97151770E+00  -0.97151770E+00   0.00000000E+00
   0.35565850E+00   0.12267070E+00  -0.68501720E-01  -0.46908140E-01   0.00000000E+00   0.96913650E-01   0.97179520E+00  -0.97179520E+00   0.00000000E+00
   0.35575850E+00   0.12269350E+00  -0.67830430E-01  -0.46442030E-01   0.00000000E+00   0.96943570E-01   0.97207160E+00  -0.97207160E+00   0.00000000E+00
   0.35585880E+00   0.12271630E+00  -0.67156310E-01  -0.45974090E-01   0.00000000E+00   0.96973610E-01   0.97234920E+00  -0.97234920E+00   0.00000000E+00
   0.35595880E+00   0.12273900E+00  -0.66484890E-01  -0.45508160E-01   0.00000000E+00   0.97003550E-01   0.97262570E+00  -0.97262570E+00   0.00000000E+00
   0.35605880E+00   0.12276170E+00  -0.65813410E-01  -0.45042310E-01   0.00000000E+00   0.97033490E-01   0.97290210E+00  -0.97290210E+00   0.00000000E+00
   0.35615920E+00   0.12278460E+00  -0.65139110E-01  -0.44574640E-01   0.00000000E+00   0.97063560E-01   0.97317980E+00  -0.97317980E+00   0.00000000E+00
   0.35625950E+00   0.12280740E+00  -0.64464740E-01  -0.44107050E-01   0.00000000E+00   0.97093650E-01   0.97345750E+00  -0.97345750E+00   0.00000000E+00
   0.35635950E+00   0.12283010E+00  -0.63793080E-01  -0.43641470E-01   0.00000000E+00   0.97123620E-01   0.97373400E+00  -0.97373400E+00   0.00000000E+00
   0.35645950E+00   0.12285290E+00  -0.63121360E-01  -0.43175970E-01   0.00000000E+00   0.97153600E-01   0.97401060E+00  -0.97401060E+00   0.00000000E+00
   0.35655950E+00   0.12287560E+00  -0.62449570E-01  -0.42710560E-01   0.00000000E+00   0.97183580E-01   0.97428720E+00  -0.97428720E+00   0.00000000E+00
   0.35665960E+00   0.12289840E+00  -0.61777730E-01  -0.42245230E-01   0.00000000E+00   0.97213580E-01   0.97456380E+00  -0.97456380E+00   0.00000000E+00
   0.35675960E+00   0.12292110E+00  -0.61105820E-01  -0.41780000E-01   0.00000000E+00   0.97243590E-01   0.97484050E+00  -0.97484050E+00   0.00000000E+00
   0.35685960E+00   0.12294390E+00  -0.60433860E-01  -0.41314850E-01   0.00000000E+00   0.97273600E-01   0.97511710E+00  -0.97511710E+00   0.00000000E+00
   0.35695970E+00   0.12296670E+00  -0.59761830E-01  -0.40849790E-01   0.00000000E+00   0.97303630E-01   0.97539380E+00  -0.97539380E+00   0.00000000E+00
   0.35705970E+00   0.12298940E+00  -0.59089750E-01  -0.40384810E-01   0.00000000E+00   0.97333660E-01   0.97567060E+00  -0.97567060E+00   0.00000000E+00
   0.35715980E+00   0.12301220E+00  -0.58417600E-01  -0.39919920E-01   0.00000000E+00   0.97363710E-01   0.97594730E+00  -0.97594730E+00   0.00000000E+00
   0.35725990E+00   0.12303500E+00  -0.57745390E-01  -0.39455120E-01   0.00000000E+00   0.97393760E-01   0.97622410E+00  -0.97622410E+00   0.00000000E+00
   0.35736000E+00   0.12305780E+00  -0.57073120E-01  -0.38990410E-01   0.00000000E+00   0.97423820E-01   0.97650090E+00  -0.97650090E+00   0.00000000E+00
   0.35746000E+00   0.12308060E+00  -0.56400790E-01  -0.38525780E-01   0.00000000E+00   0.97453900E-01   0.97677770E+00  -0.97677770E+00   0.00000000E+00
   0.35756010E+00   0.12310340E+00  -0.55728400E-01  -0.38061240E-01   0.00000000E+00   0.97483980E-01   0.97705450E+00  -0.97705450E+00   0.00000000E+00
   0.35766020E+00   0.12312620E+00  -0.55055940E-01  -0.37596780E-01   0.00000000E+00   0.97514070E-01   0.97733140E+00  -0.97733140E+00   0.00000000E+00
   0.35776040E+00   0.12314900E+00  -0.54383430E-01  -0.37132410E-01   0.00000000E+00   0.97544170E-01   0.97760830E+00  -0.97760830E+00   0.00000000E+00
   0.35786050E+00   0.12317180E+00  -0.53710860E-01  -0.36668130E-01   0.00000000E+00   0.97574270E-01   0.97788520E+00  -0.97788520E+00   0.00000000E+00
   0.35796060E+00   0.12319460E+00  -0.53038220E-01  -0.36203930E-01   0.00000000E+00   0.97604390E-01   0.97816220E+00  -0.97816220E+00   0.00000000E+00
   0.35806080E+00   0.12321740E+00  -0.52365530E-01  -0.35739830E-01   0.00000000E+00   0.97634520E-01   0.97843910E+00  -0.97843910E+00   0.00000000E+00
   0.35816090E+00   0.12324020E+00  -0.51692770E-01  -0.35275800E-01   0.00000000E+00   0.97664660E-01   0.97871610E+00  -0.97871610E+00   0.00000000E+00
   0.35826110E+00   0.12326300E+00  -0.51019950E-01  -0.34811870E-01   0.00000000E+00   0.97694800E-01   0.97899320E+00  -0.97899320E+00   0.00000000E+00
   0.35836130E+00   0.12328590E+00  -0.50347070E-01  -0.34348020E-01   0.00000000E+00   0.97724960E-01   0.97927020E+00  -0.97927020E+00   0.00000000E+00
   0.35846140E+00   0.12330870E+00  -0.49674130E-01  -0.33884250E-01   0.00000000E+00   0.97755120E-01   0.97954730E+00  -0.97954730E+00   0.00000000E+00
   0.35856160E+00   0.12333150E+00  -0.49001130E-01  -0.33420570E-01   0.00000000E+00   0.97785300E-01   0.97982440E+00  -0.97982440E+00   0.00000000E+00
   0.35866180E+00   0.12335440E+00  -0.48328070E-01  -0.32956980E-01   0.00000000E+00   0.97815480E-01   0.98010150E+00  -0.98010150E+00   0.00000000E+00
   0.35876200E+00   0.12337720E+00  -0.47654950E-01  -0.32493480E-01   0.00000000E+00   0.97845670E-01   0.98037860E+00  -0.98037860E+00   0.00000000E+00
   0.35886220E+00   0.12340010E+00  -0.46981770E-01  -0.32030060E-01   0.00000000E+00   0.97875870E-01   0.98065580E+00  -0.98065580E+00   0.00000000E+00
   0.35896250E+00   0.12342290E+00  -0.46308520E-01  -0.31566730E-01   0.00000000E+00   0.97906090E-01   0.98093300E+00  -0.98093300E+00   0.00000000E+00
